Step,AgentID,Delay time
609,Truck119,
609,Truck120,
609,Truck121,
610,1000000,
610,1000001,
610,1000002,6.0
610,1000003,
610,1000004,3.0
610,1000005,
610,1000006,1.0
610,1000007,
610,1000008,9.0
610,1000009,
610,1000010,
610,Truck116,
610,Truck117,
610,Truck118,
610,Truck119,
610,Truck120,
610,Truck121,
611,1000000,
611,1000001,
611,1000002,6.0
611,1000003,
611,1000004,3.0
611,1000005,
611,1000006,1.0
611,1000007,
611,1000008,9.0
611,1000009,
611,1000010,
611,Truck117,
611,Truck118,
611,Truck119,
611,Truck120,
611,Truck121,
611,Truck122,
612,1000000,
612,1000001,
612,1000002,6.0
612,1000003,
612,1000004,3.0
612,1000005,
612,1000006,1.0
612,1000007,
612,1000008,9.0
612,1000009,
612,1000010,
612,Truck117,
612,Truck118,
612,Truck119,
612,Truck120,
612,Truck121,
612,Truck122,
613,1000000,
613,1000001,
613,1000002,6.0
613,1000003,
613,1000004,3.0
613,1000005,
613,1000006,1.0
613,1000007,
613,1000008,9.0
613,1000009,
613,1000010,
613,Truck117,
613,Truck118,
613,Truck119,
613,Truck120,
613,Truck121,
613,Truck122,
614,1000000,
614,1000001,
614,1000002,6.0
614,1000003,
614,1000004,3.0
614,1000005,
614,1000006,1.0
614,1000007,
614,1000008,9.0
614,1000009,
614,1000010,
614,Truck117,
614,Truck118,
614,Truck119,
614,Truck120,
614,Truck121,
614,Truck122,
615,1000000,
615,1000001,
615,1000002,6.0
615,1000003,
615,1000004,3.0
615,1000005,
615,1000006,1.0
615,1000007,
615,1000008,9.0
615,1000009,
615,1000010,
615,Truck117,
615,Truck118,
615,Truck119,
615,Truck120,
615,Truck121,
615,Truck122,
616,1000000,
616,1000001,
616,1000002,6.0
616,1000003,
616,1000004,3.0
616,1000005,
616,1000006,1.0
616,1000007,
616,1000008,9.0
616,1000009,
616,1000010,
616,Truck118,
616,Truck119,
616,Truck120,
616,Truck121,
616,Truck122,
616,Truck123,
617,1000000,
617,1000001,
617,1000002,6.0
617,1000003,
617,1000004,3.0
617,1000005,
617,1000006,1.0
617,1000007,
617,1000008,9.0
617,1000009,
617,1000010,
617,Truck118,
617,Truck119,
617,Truck120,
617,Truck121,
617,Truck122,
617,Truck123,
618,1000000,
618,1000001,
618,1000002,6.0
618,1000003,
618,1000004,3.0
618,1000005,
618,1000006,1.0
618,1000007,
618,1000008,9.0
618,1000009,
618,1000010,
618,Truck118,
618,Truck119,
618,Truck120,
618,Truck121,
618,Truck122,
618,Truck123,
619,1000000,
619,1000001,
619,1000002,6.0
619,1000003,
619,1000004,3.0
619,1000005,
619,1000006,1.0
619,1000007,
619,1000008,9.0
619,1000009,
619,1000010,
619,Truck118,
619,Truck119,
619,Truck120,
619,Truck121,
619,Truck122,
619,Truck123,
620,1000000,
620,1000001,
620,1000002,6.0
620,1000003,
620,1000004,3.0
620,1000005,
620,1000006,1.0
620,1000007,
620,1000008,9.0
620,1000009,
620,1000010,
620,Truck118,
620,Truck119,
620,Truck120,
620,Truck121,
620,Truck122,
620,Truck123,
621,1000000,
621,1000001,
621,1000002,6.0
621,1000003,
621,1000004,3.0
621,1000005,
621,1000006,1.0
621,1000007,
621,1000008,9.0
621,1000009,
621,1000010,
621,Truck119,
621,Truck120,
621,Truck121,
621,Truck122,
621,Truck123,
621,Truck124,
622,1000000,
622,1000001,
622,1000002,6.0
622,1000003,
622,1000004,3.0
622,1000005,
622,1000006,1.0
622,1000007,
622,1000008,9.0
622,1000009,
622,1000010,
622,Truck119,
622,Truck120,
622,Truck121,
622,Truck122,
622,Truck123,
622,Truck124,
623,1000000,
623,1000001,
623,1000002,6.0
623,1000003,
623,1000004,3.0
623,1000005,
623,1000006,1.0
623,1000007,
623,1000008,9.0
623,1000009,
623,1000010,
623,Truck119,
623,Truck120,
623,Truck121,
623,Truck122,
623,Truck123,
623,Truck124,
624,1000000,
624,1000001,
624,1000002,6.0
624,1000003,
624,1000004,3.0
624,1000005,
624,1000006,1.0
624,1000007,
624,1000008,9.0
624,1000009,
624,1000010,
624,Truck119,
624,Truck120,
624,Truck121,
624,Truck122,
624,Truck123,
624,Truck124,
625,1000000,
625,1000001,
625,1000002,6.0
625,1000003,
625,1000004,3.0
625,1000005,
625,1000006,1.0
625,1000007,
625,1000008,9.0
625,1000009,
625,1000010,
625,Truck119,
625,Truck120,
625,Truck121,
625,Truck122,
625,Truck123,
625,Truck124,
626,1000000,
626,1000001,
626,1000002,6.0
626,1000003,
626,1000004,3.0
626,1000005,
626,1000006,1.0
626,1000007,
626,1000008,9.0
626,1000009,
626,1000010,
626,Truck120,
626,Truck121,
626,Truck122,
626,Truck123,
626,Truck124,
626,Truck125,
627,1000000,
627,1000001,
627,1000002,6.0
627,1000003,
627,1000004,3.0
627,1000005,
627,1000006,1.0
627,1000007,
627,1000008,9.0
627,1000009,
627,1000010,
627,Truck120,
627,Truck121,
627,Truck122,
627,Truck123,
627,Truck124,
627,Truck125,
628,1000000,
628,1000001,
628,1000002,6.0
628,1000003,
628,1000004,3.0
628,1000005,
628,1000006,1.0
628,1000007,
628,1000008,9.0
628,1000009,
628,1000010,
628,Truck120,
628,Truck121,
628,Truck122,
628,Truck123,
628,Truck124,
628,Truck125,
629,1000000,
629,1000001,
629,1000002,6.0
629,1000003,
629,1000004,3.0
629,1000005,
629,1000006,1.0
629,1000007,
629,1000008,9.0
629,1000009,
629,1000010,
629,Truck120,
629,Truck121,
629,Truck122,
629,Truck123,
629,Truck124,
629,Truck125,
630,1000000,
630,1000001,
630,1000002,6.0
630,1000003,
630,1000004,3.0
630,1000005,
630,1000006,1.0
630,1000007,
630,1000008,9.0
630,1000009,
630,1000010,
630,Truck120,
630,Truck121,
630,Truck122,
630,Truck123,
630,Truck124,
630,Truck125,
631,1000000,
631,1000001,
631,1000002,6.0
631,1000003,
631,1000004,3.0
631,1000005,
631,1000006,1.0
631,1000007,
631,1000008,9.0
631,1000009,
631,1000010,
631,Truck121,
631,Truck122,
631,Truck123,
631,Truck124,
631,Truck125,
631,Truck126,
632,1000000,
632,1000001,
632,1000002,6.0
632,1000003,
632,1000004,3.0
632,1000005,
632,1000006,1.0
632,1000007,
632,1000008,9.0
632,1000009,
632,1000010,
632,Truck121,
632,Truck122,
632,Truck123,
632,Truck124,
632,Truck125,
632,Truck126,
633,1000000,
633,1000001,
633,1000002,6.0
633,1000003,
633,1000004,3.0
633,1000005,
633,1000006,1.0
633,1000007,
633,1000008,9.0
633,1000009,
633,1000010,
633,Truck121,
633,Truck122,
633,Truck123,
633,Truck124,
633,Truck125,
633,Truck126,
634,1000000,
634,1000001,
634,1000002,6.0
634,1000003,
634,1000004,3.0
634,1000005,
634,1000006,1.0
634,1000007,
634,1000008,9.0
634,1000009,
634,1000010,
634,Truck121,
634,Truck122,
634,Truck123,
634,Truck124,
634,Truck125,
634,Truck126,
635,1000000,
635,1000001,
635,1000002,6.0
635,1000003,
635,1000004,3.0
635,1000005,
635,1000006,1.0
635,1000007,
635,1000008,9.0
635,1000009,
635,1000010,
635,Truck121,
635,Truck122,
635,Truck123,
635,Truck124,
635,Truck125,
635,Truck126,
636,1000000,
636,1000001,
636,1000002,6.0
636,1000003,
636,1000004,3.0
636,1000005,
636,1000006,1.0
636,1000007,
636,1000008,9.0
636,1000009,
636,1000010,
636,Truck122,
636,Truck123,
636,Truck124,
636,Truck125,
636,Truck126,
636,Truck127,
637,1000000,
637,1000001,
637,1000002,6.0
637,1000003,
637,1000004,3.0
637,1000005,
637,1000006,1.0
637,1000007,
637,1000008,9.0
637,1000009,
637,1000010,
637,Truck122,
637,Truck123,
637,Truck124,
637,Truck125,
637,Truck126,
637,Truck127,
638,1000000,
638,1000001,
638,1000002,6.0
638,1000003,
638,1000004,3.0
638,1000005,
638,1000006,1.0
638,1000007,
638,1000008,9.0
638,1000009,
638,1000010,
638,Truck122,
638,Truck123,
638,Truck124,
638,Truck125,
638,Truck126,
638,Truck127,
639,1000000,
639,1000001,
639,1000002,6.0
639,1000003,
639,1000004,3.0
639,1000005,
639,1000006,1.0
639,1000007,
639,1000008,9.0
639,1000009,
639,1000010,
639,Truck122,
639,Truck123,
639,Truck124,
639,Truck125,
639,Truck126,
639,Truck127,
640,1000000,
640,1000001,
640,1000002,6.0
640,1000003,
640,1000004,3.0
640,1000005,
640,1000006,1.0
640,1000007,
640,1000008,9.0
640,1000009,
640,1000010,
640,Truck122,
640,Truck123,
640,Truck124,
640,Truck125,
640,Truck126,
640,Truck127,
641,1000000,
641,1000001,
641,1000002,6.0
641,1000003,
641,1000004,3.0
641,1000005,
641,1000006,1.0
641,1000007,
641,1000008,9.0
641,1000009,
641,1000010,
641,Truck123,
641,Truck124,
641,Truck125,
641,Truck126,
641,Truck127,
641,Truck128,
642,1000000,
642,1000001,
642,1000002,6.0
642,1000003,
642,1000004,3.0
642,1000005,
642,1000006,1.0
642,1000007,
642,1000008,9.0
642,1000009,
642,1000010,
642,Truck123,
642,Truck124,
642,Truck125,
642,Truck126,
642,Truck127,
642,Truck128,
643,1000000,
643,1000001,
643,1000002,6.0
643,1000003,
643,1000004,3.0
643,1000005,
643,1000006,1.0
643,1000007,
643,1000008,9.0
643,1000009,
643,1000010,
643,Truck123,
643,Truck124,
643,Truck125,
643,Truck126,
643,Truck127,
643,Truck128,
644,1000000,
644,1000001,
644,1000002,6.0
644,1000003,
644,1000004,3.0
644,1000005,
644,1000006,1.0
644,1000007,
644,1000008,9.0
644,1000009,
644,1000010,
644,Truck123,
644,Truck124,
644,Truck125,
644,Truck126,
644,Truck127,
644,Truck128,
645,1000000,
645,1000001,
645,1000002,6.0
645,1000003,
645,1000004,3.0
645,1000005,
645,1000006,1.0
645,1000007,
645,1000008,9.0
645,1000009,
645,1000010,
645,Truck123,
645,Truck124,
645,Truck125,
645,Truck126,
645,Truck127,
645,Truck128,
646,1000000,
646,1000001,
646,1000002,6.0
646,1000003,
646,1000004,3.0
646,1000005,
646,1000006,1.0
646,1000007,
646,1000008,9.0
646,1000009,
646,1000010,
646,Truck124,
646,Truck125,
646,Truck126,
646,Truck127,
646,Truck128,
646,Truck129,
647,1000000,
647,1000001,
647,1000002,6.0
647,1000003,
647,1000004,3.0
647,1000005,
647,1000006,1.0
647,1000007,
647,1000008,9.0
647,1000009,
647,1000010,
647,Truck124,
647,Truck125,
647,Truck126,
647,Truck127,
647,Truck128,
647,Truck129,
648,1000000,
648,1000001,
648,1000002,6.0
648,1000003,
648,1000004,3.0
648,1000005,
648,1000006,1.0
648,1000007,
648,1000008,9.0
648,1000009,
648,1000010,
648,Truck124,
648,Truck125,
648,Truck126,
648,Truck127,
648,Truck128,
648,Truck129,
649,1000000,
649,1000001,
649,1000002,6.0
649,1000003,
649,1000004,3.0
649,1000005,
649,1000006,1.0
649,1000007,
649,1000008,9.0
649,1000009,
649,1000010,
649,Truck124,
649,Truck125,
649,Truck126,
649,Truck127,
649,Truck128,
649,Truck129,
650,1000000,
650,1000001,
650,1000002,6.0
650,1000003,
650,1000004,3.0
650,1000005,
650,1000006,1.0
650,1000007,
650,1000008,9.0
650,1000009,
650,1000010,
650,Truck124,
650,Truck125,
650,Truck126,
650,Truck127,
650,Truck128,
650,Truck129,
651,1000000,
651,1000001,
651,1000002,6.0
651,1000003,
651,1000004,3.0
651,1000005,
651,1000006,1.0
651,1000007,
651,1000008,9.0
651,1000009,
651,1000010,
651,Truck125,
651,Truck126,
651,Truck127,
651,Truck128,
651,Truck129,
651,Truck130,
652,1000000,
652,1000001,
652,1000002,6.0
652,1000003,
652,1000004,3.0
652,1000005,
652,1000006,1.0
652,1000007,
652,1000008,9.0
652,1000009,
652,1000010,
652,Truck125,
652,Truck126,
652,Truck127,
652,Truck128,
652,Truck129,
652,Truck130,
653,1000000,
653,1000001,
653,1000002,6.0
653,1000003,
653,1000004,3.0
653,1000005,
653,1000006,1.0
653,1000007,
653,1000008,9.0
653,1000009,
653,1000010,
653,Truck125,
653,Truck126,
653,Truck127,
653,Truck128,
653,Truck129,
653,Truck130,
654,1000000,
654,1000001,
654,1000002,6.0
654,1000003,
654,1000004,3.0
654,1000005,
654,1000006,1.0
654,1000007,
654,1000008,9.0
654,1000009,
654,1000010,
654,Truck125,
654,Truck126,
654,Truck127,
654,Truck128,
654,Truck129,
654,Truck130,
655,1000000,
655,1000001,
655,1000002,6.0
655,1000003,
655,1000004,3.0
655,1000005,
655,1000006,1.0
655,1000007,
655,1000008,9.0
655,1000009,
655,1000010,
655,Truck125,
655,Truck126,
655,Truck127,
655,Truck128,
655,Truck129,
655,Truck130,
656,1000000,
656,1000001,
656,1000002,6.0
656,1000003,
656,1000004,3.0
656,1000005,
656,1000006,1.0
656,1000007,
656,1000008,9.0
656,1000009,
656,1000010,
656,Truck126,
656,Truck127,
656,Truck128,
656,Truck129,
656,Truck130,
656,Truck131,
657,1000000,
657,1000001,
657,1000002,6.0
657,1000003,
657,1000004,3.0
657,1000005,
657,1000006,1.0
657,1000007,
657,1000008,9.0
657,1000009,
657,1000010,
657,Truck126,
657,Truck127,
657,Truck128,
657,Truck129,
657,Truck130,
657,Truck131,
658,1000000,
658,1000001,
658,1000002,6.0
658,1000003,
658,1000004,3.0
658,1000005,
658,1000006,1.0
658,1000007,
658,1000008,9.0
658,1000009,
658,1000010,
658,Truck126,
658,Truck127,
658,Truck128,
658,Truck129,
658,Truck130,
658,Truck131,
659,1000000,
659,1000001,
659,1000002,6.0
659,1000003,
659,1000004,3.0
659,1000005,
659,1000006,1.0
659,1000007,
659,1000008,9.0
659,1000009,
659,1000010,
659,Truck126,
659,Truck127,
659,Truck128,
659,Truck129,
659,Truck130,
659,Truck131,
660,1000000,
660,1000001,
660,1000002,6.0
660,1000003,
660,1000004,3.0
660,1000005,
660,1000006,1.0
660,1000007,
660,1000008,9.0
660,1000009,
660,1000010,
660,Truck126,
660,Truck127,
660,Truck128,
660,Truck129,
660,Truck130,
660,Truck131,
661,1000000,
661,1000001,
661,1000002,6.0
661,1000003,
661,1000004,3.0
661,1000005,
661,1000006,1.0
661,1000007,
661,1000008,9.0
661,1000009,
661,1000010,
661,Truck127,
661,Truck128,
661,Truck129,
661,Truck130,
661,Truck131,
661,Truck132,
662,1000000,
662,1000001,
662,1000002,6.0
662,1000003,
662,1000004,3.0
662,1000005,
662,1000006,1.0
662,1000007,
662,1000008,9.0
662,1000009,
662,1000010,
662,Truck127,
662,Truck128,
662,Truck129,
662,Truck130,
662,Truck131,
662,Truck132,
663,1000000,
663,1000001,
663,1000002,6.0
663,1000003,
663,1000004,3.0
663,1000005,
663,1000006,1.0
663,1000007,
663,1000008,9.0
663,1000009,
663,1000010,
663,Truck127,
663,Truck128,
663,Truck129,
663,Truck130,
663,Truck131,
663,Truck132,
664,1000000,
664,1000001,
664,1000002,6.0
664,1000003,
664,1000004,3.0
664,1000005,
664,1000006,1.0
664,1000007,
664,1000008,9.0
664,1000009,
664,1000010,
664,Truck127,
664,Truck128,
664,Truck129,
664,Truck130,
664,Truck131,
664,Truck132,
665,1000000,
665,1000001,
665,1000002,6.0
665,1000003,
665,1000004,3.0
665,1000005,
665,1000006,1.0
665,1000007,
665,1000008,9.0
665,1000009,
665,1000010,
665,Truck127,
665,Truck128,
665,Truck129,
665,Truck130,
665,Truck131,
665,Truck132,
666,1000000,
666,1000001,
666,1000002,6.0
666,1000003,
666,1000004,3.0
666,1000005,
666,1000006,1.0
666,1000007,
666,1000008,9.0
666,1000009,
666,1000010,
666,Truck128,
666,Truck129,
666,Truck130,
666,Truck131,
666,Truck132,
666,Truck133,
667,1000000,
667,1000001,
667,1000002,6.0
667,1000003,
667,1000004,3.0
667,1000005,
667,1000006,1.0
667,1000007,
667,1000008,9.0
667,1000009,
667,1000010,
667,Truck128,
667,Truck129,
667,Truck130,
667,Truck131,
667,Truck132,
667,Truck133,
668,1000000,
668,1000001,
668,1000002,6.0
668,1000003,
668,1000004,3.0
668,1000005,
668,1000006,1.0
668,1000007,
668,1000008,9.0
668,1000009,
668,1000010,
668,Truck128,
668,Truck129,
668,Truck130,
668,Truck131,
668,Truck132,
668,Truck133,
669,1000000,
669,1000001,
669,1000002,6.0
669,1000003,
669,1000004,3.0
669,1000005,
669,1000006,1.0
669,1000007,
669,1000008,9.0
669,1000009,
669,1000010,
669,Truck128,
669,Truck129,
669,Truck130,
669,Truck131,
669,Truck132,
669,Truck133,
670,1000000,
670,1000001,
670,1000002,6.0
670,1000003,
670,1000004,3.0
670,1000005,
670,1000006,1.0
670,1000007,
670,1000008,9.0
670,1000009,
670,1000010,
670,Truck128,
670,Truck129,
670,Truck130,
670,Truck131,
670,Truck132,
670,Truck133,
671,1000000,
671,1000001,
671,1000002,6.0
671,1000003,
671,1000004,3.0
671,1000005,
671,1000006,1.0
671,1000007,
671,1000008,9.0
671,1000009,
671,1000010,
671,Truck129,
671,Truck130,
671,Truck131,
671,Truck132,
671,Truck133,
671,Truck134,
672,1000000,
672,1000001,
672,1000002,6.0
672,1000003,
672,1000004,3.0
672,1000005,
672,1000006,1.0
672,1000007,
672,1000008,9.0
672,1000009,
672,1000010,
672,Truck129,
672,Truck130,
672,Truck131,
672,Truck132,
672,Truck133,
672,Truck134,
673,1000000,
673,1000001,
673,1000002,6.0
673,1000003,
673,1000004,3.0
673,1000005,
673,1000006,1.0
673,1000007,
673,1000008,9.0
673,1000009,
673,1000010,
673,Truck129,
673,Truck130,
673,Truck131,
673,Truck132,
673,Truck133,
673,Truck134,
674,1000000,
674,1000001,
674,1000002,6.0
674,1000003,
674,1000004,3.0
674,1000005,
674,1000006,1.0
674,1000007,
674,1000008,9.0
674,1000009,
674,1000010,
674,Truck129,
674,Truck130,
674,Truck131,
674,Truck132,
674,Truck133,
674,Truck134,
675,1000000,
675,1000001,
675,1000002,6.0
675,1000003,
675,1000004,3.0
675,1000005,
675,1000006,1.0
675,1000007,
675,1000008,9.0
675,1000009,
675,1000010,
675,Truck129,
675,Truck130,
675,Truck131,
675,Truck132,
675,Truck133,
675,Truck134,
676,1000000,
676,1000001,
676,1000002,6.0
676,1000003,
676,1000004,3.0
676,1000005,
676,1000006,1.0
676,1000007,
676,1000008,9.0
676,1000009,
676,1000010,
676,Truck130,
676,Truck131,
676,Truck132,
676,Truck133,
676,Truck134,
676,Truck135,
677,1000000,
677,1000001,
677,1000002,6.0
677,1000003,
677,1000004,3.0
677,1000005,
677,1000006,1.0
677,1000007,
677,1000008,9.0
677,1000009,
677,1000010,
677,Truck130,
677,Truck131,
677,Truck132,
677,Truck133,
677,Truck134,
677,Truck135,
678,1000000,
678,1000001,
678,1000002,6.0
678,1000003,
678,1000004,3.0
678,1000005,
678,1000006,1.0
678,1000007,
678,1000008,9.0
678,1000009,
678,1000010,
678,Truck130,
678,Truck131,
678,Truck132,
678,Truck133,
678,Truck134,
678,Truck135,
679,1000000,
679,1000001,
679,1000002,6.0
679,1000003,
679,1000004,3.0
679,1000005,
679,1000006,1.0
679,1000007,
679,1000008,9.0
679,1000009,
679,1000010,
679,Truck130,
679,Truck131,
679,Truck132,
679,Truck133,
679,Truck134,
679,Truck135,
680,1000000,
680,1000001,
680,1000002,6.0
680,1000003,
680,1000004,3.0
680,1000005,
680,1000006,1.0
680,1000007,
680,1000008,9.0
680,1000009,
680,1000010,
680,Truck130,
680,Truck131,
680,Truck132,
680,Truck133,
680,Truck134,
680,Truck135,
681,1000000,
681,1000001,
681,1000002,6.0
681,1000003,
681,1000004,3.0
681,1000005,
681,1000006,1.0
681,1000007,
681,1000008,9.0
681,1000009,
681,1000010,
681,Truck131,
681,Truck132,
681,Truck133,
681,Truck134,
681,Truck135,
681,Truck136,
682,1000000,
682,1000001,
682,1000002,6.0
682,1000003,
682,1000004,3.0
682,1000005,
682,1000006,1.0
682,1000007,
682,1000008,9.0
682,1000009,
682,1000010,
682,Truck131,
682,Truck132,
682,Truck133,
682,Truck134,
682,Truck135,
682,Truck136,
683,1000000,
683,1000001,
683,1000002,6.0
683,1000003,
683,1000004,3.0
683,1000005,
683,1000006,1.0
683,1000007,
683,1000008,9.0
683,1000009,
683,1000010,
683,Truck131,
683,Truck132,
683,Truck133,
683,Truck134,
683,Truck135,
683,Truck136,
684,1000000,
684,1000001,
684,1000002,6.0
684,1000003,
684,1000004,3.0
684,1000005,
684,1000006,1.0
684,1000007,
684,1000008,9.0
684,1000009,
684,1000010,
684,Truck131,
684,Truck132,
684,Truck133,
684,Truck134,
684,Truck135,
684,Truck136,
685,1000000,
685,1000001,
685,1000002,6.0
685,1000003,
685,1000004,3.0
685,1000005,
685,1000006,1.0
685,1000007,
685,1000008,9.0
685,1000009,
685,1000010,
685,Truck131,
685,Truck132,
685,Truck133,
685,Truck134,
685,Truck135,
685,Truck136,
686,1000000,
686,1000001,
686,1000002,6.0
686,1000003,
686,1000004,3.0
686,1000005,
686,1000006,1.0
686,1000007,
686,1000008,9.0
686,1000009,
686,1000010,
686,Truck132,
686,Truck133,
686,Truck134,
686,Truck135,
686,Truck136,
686,Truck137,
687,1000000,
687,1000001,
687,1000002,6.0
687,1000003,
687,1000004,3.0
687,1000005,
687,1000006,1.0
687,1000007,
687,1000008,9.0
687,1000009,
687,1000010,
687,Truck132,
687,Truck133,
687,Truck134,
687,Truck135,
687,Truck136,
687,Truck137,
688,1000000,
688,1000001,
688,1000002,6.0
688,1000003,
688,1000004,3.0
688,1000005,
688,1000006,1.0
688,1000007,
688,1000008,9.0
688,1000009,
688,1000010,
688,Truck132,
688,Truck133,
688,Truck134,
688,Truck135,
688,Truck136,
688,Truck137,
689,1000000,
689,1000001,
689,1000002,6.0
689,1000003,
689,1000004,3.0
689,1000005,
689,1000006,1.0
689,1000007,
689,1000008,9.0
689,1000009,
689,1000010,
689,Truck132,
689,Truck133,
689,Truck134,
689,Truck135,
689,Truck136,
689,Truck137,
690,1000000,
690,1000001,
690,1000002,6.0
690,1000003,
690,1000004,3.0
690,1000005,
690,1000006,1.0
690,1000007,
690,1000008,9.0
690,1000009,
690,1000010,
690,Truck132,
690,Truck133,
690,Truck134,
690,Truck135,
690,Truck136,
690,Truck137,
691,1000000,
691,1000001,
691,1000002,6.0
691,1000003,
691,1000004,3.0
691,1000005,
691,1000006,1.0
691,1000007,
691,1000008,9.0
691,1000009,
691,1000010,
691,Truck133,
691,Truck134,
691,Truck135,
691,Truck136,
691,Truck137,
691,Truck138,
692,1000000,
692,1000001,
692,1000002,6.0
692,1000003,
692,1000004,3.0
692,1000005,
692,1000006,1.0
692,1000007,
692,1000008,9.0
692,1000009,
692,1000010,
692,Truck133,
692,Truck134,
692,Truck135,
692,Truck136,
692,Truck137,
692,Truck138,
693,1000000,
693,1000001,
693,1000002,6.0
693,1000003,
693,1000004,3.0
693,1000005,
693,1000006,1.0
693,1000007,
693,1000008,9.0
693,1000009,
693,1000010,
693,Truck133,
693,Truck134,
693,Truck135,
693,Truck136,
693,Truck137,
693,Truck138,
694,1000000,
694,1000001,
694,1000002,6.0
694,1000003,
694,1000004,3.0
694,1000005,
694,1000006,1.0
694,1000007,
694,1000008,9.0
694,1000009,
694,1000010,
694,Truck133,
694,Truck134,
694,Truck135,
694,Truck136,
694,Truck137,
694,Truck138,
695,1000000,
695,1000001,
695,1000002,6.0
695,1000003,
695,1000004,3.0
695,1000005,
695,1000006,1.0
695,1000007,
695,1000008,9.0
695,1000009,
695,1000010,
695,Truck133,
695,Truck134,
695,Truck135,
695,Truck136,
695,Truck137,
695,Truck138,
696,1000000,
696,1000001,
696,1000002,6.0
696,1000003,
696,1000004,3.0
